sisal_site_id,site_name,latitude,longitude,elevation,monitoring,notes,sisal_entity_id,entity_name,entity_status,corresponding_current,persist_id,depth_ref,geology,rock_age,wokam,vegetation_type,land_use,copernicus_lcc,cover_type,cover_thickness,host_rock_trace_elements,drip_water_trace_elements,distance_entrance,speleothem_type,drip_type,drip_height,d13C,d18O,iso_std,d18O_water_equilibrium,d18O_dripwater_carbonate_difference,organics,fluid_inclusions,mineralogy_petrology_fabric,clumped_isotopes,noble_gas_temperatures,C14,ODL,Sr_Ca,Sr_Ca_method,Sr_Ca_std,Sr_Ca_downsampled,Sr_Ca_downsampling_method,Mg_Ca,Mg_Ca_method,Mg_Ca_std,Mg_Ca_downsampled,Mg_Ca_downsampling_method,Ba_Ca,Ba_Ca_method,Ba_Ca_std,Ba_Ca_downsampled,Ba_Ca_downsampling_method,U_Ca,U_Ca_method,U_Ca_std,U_Ca_downsampled,U_Ca_downsampling_method,P_Ca,P_Ca_method,P_Ca_std,P_Ca_downsampled,P_Ca_downsampling_method,Sr_isotopes,Sr_isotopes_method,Sr_isotopes_std,trace_elements_datafile,trace_elements_metadatafile,cave_map,contact,data_DOI_URL,depth,dating_id,sample_id,date_type,dating_thickness,lab_num,material_dated,min_weight,max_weight,uncorr_age,uncorr_age_uncert_pos,uncorr_age_uncert_neg,14C_correction,calib_used,date_used,238U_content,238U_uncertainty,232Th_content,232Th_uncertainty,230Th_content,230Th_uncertainty,230Th_232Th_ratio,230Th_232Th_ratio_uncertainty,230Th_238U_activity,230Th_238U_activity_uncertainty,234U_238U_activity,234U_238U_activity_uncertainty,ini_230Th_232Th_ratio,ini_230Th_232Th_ratio_uncertainty,decay_constant,corr_age,corr_age_uncert_pos,corr_age_uncert_neg,date_used_lin_interp,date_used_lin_reg,date_used_Bchron,date_used_Bacon,date_used_OxCal,date_used_copRa,date_used_StalAge,depth_lam,lam_thickness,lam_age,lam_age_uncert_pos,lam_age_uncert_neg,sample_thickness,depth_sample,mineralogy,arag_corr,hiatus,Ba_Ca_measurement,Ba_Ca_precision,Mg_Ca_measurement,Mg_Ca_precision,P_Ca_measurement,P_Ca_precision,Sr_Ca_measurement,Sr_Ca_precision,U_Ca_measurement,U_Ca_precision,Sr_isotopes_measurement,Sr_isotopes_precision,d18O_measurement,d18O_precision,d13C_measurement,d13C_precision,interp_age,interp_age_uncert_pos,interp_age_uncert_neg,age_model_type,ann_lam_check,dep_rate_check,lin_interp_age,lin_interp_age_uncert_pos,lin_interp_age_uncert_neg,lin_reg_age,lin_reg_age_uncert_pos,lin_reg_age_uncert_neg,Bchron_age,Bchron_age_uncert_pos,Bchron_age_uncert_neg,Bacon_age,Bacon_age_uncert_pos,Bacon_age_uncert_neg,OxCal_age,OxCal_age_uncert_pos,OxCal_age_uncert_neg,copRa_age,copRa_age_uncert_pos,copRa_age_uncert_neg,StalAge_age,StalAge_age_uncert_pos,StalAge_age_uncert_neg,composite_entity_id,agetype,d13C_measurement_units,d13C_precision_units,d18O_measurement_units,d18O_precision_units,Sr_isotopes_measurement_units,Sr_isotopes_precision_units,Sr_Ca_measurement_units,Sr_Ca_precision_units,Mg_Ca_measurement_units,Mg_Ca_precision_units,Ba_Ca_measurement_units,Ba_Ca_precision_units,U_Ca_measurement_units,U_Ca_precision_units,P_Ca_measurement_units,P_Ca_precision_units,depth_lam_units,lam_thickness_units,dating_thickness_units,min_weight_units,max_weight_units,14C_correction_units,238U_content_units,238U_uncertainty_units,232Th_content_units,232Th_uncertainty_units,230Th_content_units,230Th_uncertainty_units,230Th_232Th_ratio_units,230Th_232Th_ratio_uncertainty_units,230Th_238U_activity_units,230Th_238U_activity_uncertainty_units,234U_238U_activity_units,234U_238U_activity_uncertainty_units,ini_230Th_232Th_ratio_units,ini_230Th_232Th_ratio_uncertainty_units,cover_thickness_units,distance_entrance_units,drip_height_units,d18O_dripwater_carbonate_difference_units,latitude_units,longitude_units,elevation_units,lam_age_units,lam_age_uncert_pos_units,uncorr_age_units,uncorr_age_uncert_pos_units,uncorr_age_uncert_neg_units,corr_age_units,corr_age_uncert_pos_units,corr_age_uncert_neg_units,ref_id,publication_DOI,citation,doi_database,external_description,corr_age_uncert_pos_copy,corr_age_uncert_neg_copy,lam_age_uncert_pos_copy,lam_age_uncert_neg_copy,interp_age_uncert_pos_copy,interp_age_uncert_neg_copy,lin_interp_age_uncert_pos_copy,lin_interp_age_uncert_neg_copy,lin_reg_age_uncert_pos_copy,lin_reg_age_uncert_neg_copy,Bchron_age_uncert_pos_copy,Bchron_age_uncert_neg_copy,Bacon_age_uncert_pos_copy,Bacon_age_uncert_neg_copy,OxCal_age_uncert_pos_copy,OxCal_age_uncert_neg_copy,copRa_age_uncert_pos_copy,copRa_age_uncert_neg_copy,StalAge_age_uncert_pos_copy,StalAge_age_uncert_neg_copy,collunit_notes
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,93.6,,SISAL_SampleID: 289711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.6,calcite,not applicable,,,,,,,,,,,,,,-4.16,0.08,-8.52,0.04,182953.6344,,,StalAge,not applicable,not applicable,182931.3628,183766.5743214,182137.5831986,182958.598,183374.7267854,182540.8631547,182924.0,183677.25,182137.9,183287.2472,184122.787548,182462.69852,,,,182899.5452,183761.5019524,181993.7233946,183048.912,183905.4231158,182461.8338947,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,835.2115214,793.7796014,416.1287854,417.7348453,753.25,786.1,835.540348,824.54868,,,861.9567524,905.8218054,856.5111158,587.0781053,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,94.8,,SISAL_SampleID: 289712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.8,calcite,not applicable,,,,,,,,,,,,,,-4.35,0.08,-7.92,0.04,182972.8092,,,StalAge,not applicable,not applicable,182960.3406,183787.5552769,182158.2087613,183007.6228,183425.9290981,182582.1264919,182950.5,183701.1,182165.6,183333.2461,184166.387876,182512.640736,,,,182913.1875,183783.8279655,182002.789541,183097.068,183943.2472991,182498.6679966,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,827.2146769,802.1318387,418.3062981,425.4963081,750.6,784.9,833.141776,820.605364,,,870.6404655,910.397959,846.1792991,598.4000034,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,96.0,,SISAL_SampleID: 289713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,calcite,not applicable,,,,,,,,,,,,,,-4.43,0.08,-7.71,0.04,182991.984,,,StalAge,not applicable,not applicable,182991.9285,183823.7932424,182183.892863,183053.7612,183484.5868914,182622.6662011,182977.5,183719.25,182188.0,183379.513,184208.7932,182560.045904,,,,182929.6151,183804.950524,182014.3190218,183144.1271,183981.6948336,182534.1463249,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,831.8647424,808.035637,430.8256914,431.0949989,741.75,789.5,829.2802,819.467096,,,875.335424,915.2960782,837.5677336,609.9807751,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,97.2,,SISAL_SampleID: 289714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.2,calcite,not applicable,,,,,,,,,,,,,,-4.39,0.08,-7.74,0.04,183011.1588,,,StalAge,not applicable,not applicable,183021.229,183849.5328233,182202.8647235,183100.2168,183544.9488486,182663.6771882,183003.0,183738.0,182206.85,183424.9071,184246.5657504,182612.6352136,,,,182946.079,183832.9508809,182026.197646,183190.4659,184019.5580774,182568.4888642,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,828.3038233,818.3642765,444.7320486,436.5396118,735.0,796.15,821.6586504,812.2718864,,,886.8718809,919.881354,829.0921774,621.9770358,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,98.4,,SISAL_SampleID: 289715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.4,calcite,not applicable,,,,,,,,,,,,,,-4.62,0.08,-7.99,0.04,183030.3336,,,StalAge,not applicable,not applicable,183053.0308,183883.2857719,182213.9514664,183147.6219,183609.0034648,182700.315306,183029.0,183768.25,182237.6,183472.4001,184298.154148,182654.1801594,,,,182962.4431,183853.4392415,182039.4697461,183238.4478,184056.7945729,182600.6848759,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,830.2549719,839.0793336,461.3815648,447.306594,739.25,791.4,825.754048,818.2199406,,,890.9961415,922.9733539,818.3467729,637.7629241,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,99.6,,SISAL_SampleID: 289716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6,calcite,not applicable,,,,,,,,,,,,,,-4.54,0.08,-8.58,0.04,183049.5084,,,StalAge,not applicable,not applicable,183083.6527,183912.0467562,182236.8242757,183192.3862,183667.4666085,182734.8401366,183056.0,183780.15,182268.0,183517.0513,184346.100896,182694.4592168,,,,182977.4649,183875.1336399,182057.5138769,183286.6409,184094.9898629,182634.040623,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,828.3940562,846.8284243,475.0804085,457.5460634,724.15,788.0,829.049596,822.5920832,,,897.6687399,919.9510231,808.3489629,652.600277,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,100.8,,SISAL_SampleID: 289717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,calcite,not applicable,,,,,,,,,,,,,,-4.7,0.08,-8.21,0.04,183068.6832,,,StalAge,not applicable,not applicable,183116.2335,183928.9626409,182256.4283055,183241.1563,183722.5372257,182773.6978943,183088.0,183797.25,182297.95,183563.1424,184386.852228,182743.238076,,,,182991.4151,183915.0743279,182070.0779391,183332.2156,184135.2659629,182672.970917,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,812.7291409,859.8051945,481.3809257,467.4584057,709.25,790.05,823.709828,819.904324,,,923.6592279,921.3371609,803.0503629,659.244683,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,102.0,,SISAL_SampleID: 289718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,calcite,not applicable,,,,,,,,,,,,,,-3.89,0.08,-7.68,0.04,183087.858,,,StalAge,not applicable,not applicable,183147.9384,183951.7556621,182270.8777638,183289.2898,183776.821875,182809.2602087,183114.5,183815.0,182332.8,183607.6338,184424.50906,182800.77103,,,,183007.7724,183945.6019925,182084.5519136,183376.9998,184172.9979524,182714.8873285,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,803.8172621,877.0606362,487.532075,480.0295913,700.5,781.7,816.87526,806.86277,,,937.8295925,923.2204864,795.9981524,662.1124715,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,103.2,,SISAL_SampleID: 289719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.2,calcite,not applicable,,,,,,,,,,,,,,-4.67,0.08,-8.27,0.04,183107.0328,,,StalAge,not applicable,not applicable,183177.7998,183977.4400525,182288.6204788,183332.6738,183836.0880624,182845.5234279,183144.5,183833.7,182366.6,183651.2299,184456.869424,182858.707904,,,,183027.109,183971.6573275,182099.3799617,183422.7451,184205.8315214,182756.2194951,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,799.6402525,889.1793212,503.4142624,487.1503721,689.2,777.9,805.639524,792.521996,,,944.5483275,927.7290383,783.0864214,666.5256049,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,104.4,,SISAL_SampleID: 289720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.4,calcite,not applicable,,,,,,,,,,,,,,-4.36,0.08,-7.91,0.04,183126.2076,,,StalAge,not applicable,not applicable,183205.8586,184009.2979395,182306.2609013,183377.9695,183897.491602,182884.1338489,183171.0,183861.05,182390.95,183694.8907,184498.131672,182910.665356,,,,183047.4539,184003.4425782,182117.1945181,183469.2503,184237.1286939,182795.1267605,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,803.4393395,899.5976987,519.522102,493.8356511,690.05,780.05,803.240972,784.225344,,,955.9886782,930.2593819,767.8783939,674.1235395,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,104.8,,SISAL_SampleID: 289721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.8,calcite,not applicable,,,,,,,,,,,,,,-5.16,0.08,-8.04,0.04,183132.5992,,,StalAge,not applicable,not applicable,183216.3752,184025.3752628,182310.357241,183392.7971,183918.8045959,182896.953754,183179.0,183865.05,182399.95,183710.0059,184512.0257304,182926.900584,,,,183054.1085,184011.5981015,182122.270467,183484.8475,184247.785519,182808.1023418,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,809.0000628,906.017959,526.0074959,495.843346,686.05,779.05,802.0198304,783.105316,,,957.4896015,931.838033,762.938019,676.7451582,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,105.6,,SISAL_SampleID: 289722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.6,calcite,not applicable,,,,,,,,,,,,,,-4.88,0.08,-7.64,0.04,183145.3824,,,StalAge,not applicable,not applicable,183232.3497,184050.1066005,182318.2332133,183427.3731,183960.8392874,182918.6459621,183196.5,183875.05,182419.7,183742.2134,184542.3774396,182963.011874,,,,183070.5882,184030.2251649,182134.2792186,183516.0786,184270.0346763,182835.8419079,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,817.7569005,914.1164867,533.4661874,508.7271379,678.55,776.8,800.1640396,779.201526,,,959.6369649,936.3089814,753.9560763,680.2366921,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,106.8,,SISAL_SampleID: 289723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8,calcite,not applicable,,,,,,,,,,,,,,-4.85,0.08,-7.84,0.04,183164.5572,,,StalAge,not applicable,not applicable,183258.1277,184083.1973156,182334.4606781,183473.1899,184028.2238895,182950.8591378,183222.5,183895.15,182437.55,183788.006,184587.347676,183005.5369096,,,,183093.2415,184052.3852727,182146.1879052,183562.7226,184305.7905751,182883.8744104,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,825.0696156,923.6670219,555.0339895,522.3307622,672.65,784.95,799.341676,782.4690904,,,959.1437727,947.0535948,743.0679751,678.8481896,SISAL_SiteID: 1; SISAL_EntityID: 5
